timestamp target_q_0 target_q_1 target_q_2 target_q_3 target_q_4 target_q_5 target_qd_0 target_qd_1 target_qd_2 target_qd_3 target_qd_4 target_qd_5 target_qdd_0 target_qdd_1 target_qdd_2 target_qdd_3 target_qdd_4 target_qdd_5 target_current_0 target_current_1 target_current_2 target_current_3 target_current_4 target_current_5 target_moment_0 target_moment_1 target_moment_2 target_moment_3 target_moment_4 target_moment_5 actual_q_0 actual_q_1 actual_q_2 actual_q_3 actual_q_4 actual_q_5 actual_qd_0 actual_qd_1 actual_qd_2 actual_qd_3 actual_qd_4 actual_qd_5 actual_current_0 actual_current_1 actual_current_2 actual_current_3 actual_current_4 actual_current_5 joint_control_output_0 joint_control_output_1 joint_control_output_2 joint_control_output_3 joint_control_output_4 joint_control_output_5 actual_TCP_pose_0 actual_TCP_pose_1 actual_TCP_pose_2 actual_TCP_pose_3 actual_TCP_pose_4 actual_TCP_pose_5 actual_TCP_speed_0 actual_TCP_speed_1 actual_TCP_speed_2 actual_TCP_speed_3 actual_TCP_speed_4 actual_TCP_speed_5 actual_TCP_force_0 actual_TCP_force_1 actual_TCP_force_2 actual_TCP_force_3 actual_TCP_force_4 actual_TCP_force_5 target_TCP_pose_0 target_TCP_pose_1 target_TCP_pose_2 target_TCP_pose_3 target_TCP_pose_4 target_TCP_pose_5 target_TCP_speed_0 target_TCP_speed_1 target_TCP_speed_2 target_TCP_speed_3 target_TCP_speed_4 target_TCP_speed_5 
153174.04799999998 4.18879020478639 -1.5707963267948966 1.5707963267948966 -1.5707963267948966 -1.5707963267948966 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.1512442590619146e-26 -0.5442396572688689 -0.7673661111166267 -0.229354796466502 -1.3146049461972196e-11 0.0 -1.511583712148294e-25 -7.14586669994025 -7.145866699940251 -1.0424175499402515 -5.974879480466362e-11 0.0 4.188790321350098 -1.570796314870016 1.5707963705062866 -1.570796314870016 -1.570796314870016 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 0.052002007012386484 0.31477018983748517 0.3136499823461779 3.034545148232069 -0.8131037326412948 -4.749285163882145e-08 0.0 0.0 0.0 0.0 0.0 0.0 -1.6092999096336664e-07 -9.741155018087421e-07 4.2531462932220666e-08 6.74759239155338e-08 -6.07637216803617e-09 -2.6501511589727667e-15 0.05200204586284925 0.31477018556332076 0.31364999997695675 3.034545479699002 -0.8131040110144047 2.2781308373116918e-10 0.0 0.0 0.0 0.0 0.0 0.0
153174.05599999998 4.18879020478639 -1.5707963267948966 1.5707963267948966 -1.5707963267948966 -1.5707963267948966 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.1512442590619146e-26 -0.5442396572688689 -0.7673661111166267 -0.229354796466502 -1.3146049461972196e-11 0.0 -1.511583712148294e-25 -7.14586669994025 -7.145866699940251 -1.0424175499402515 -5.974879480466362e-11 0.0 4.188790321350098 -1.570796314870016 1.5707963705062866 -1.570796314870016 -1.570796314870016 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 0.052002007012386484 0.31477018983748517 0.3136499823461779 3.034545148232069 -0.8131037326412948 -4.749285163882145e-08 0.0 0.0 0.0 0.0 0.0 0.0 -1.6092999096336664e-07 -9.741155018087421e-07 4.2531462932220666e-08 6.74759239155338e-08 -6.07637216803617e-09 -2.6501511589727667e-15 0.05200204586284925 0.31477018556332076 0.31364999997695675 3.034545479699002 -0.8131040110144047 2.2781308373116918e-10 0.0 0.0 0.0 0.0 0.0 0.0
153174.06399999998 4.18879020478639 -1.5707963267948966 1.5707963267948966 -1.5707963267948966 -1.5707963267948966 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.1512442590619146e-26 -0.5442396572688689 -0.7673661111166267 -0.229354796466502 -1.3146049461972196e-11 0.0 -1.511583712148294e-25 -7.14586669994025 -7.145866699940251 -1.0424175499402515 -5.974879480466362e-11 0.0 4.188790321350098 -1.570796314870016 1.5707963705062866 -1.570796314870016 -1.570796314870016 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 0.052002007012386484 0.31477018983748517 0.3136499823461779 3.034545148232069 -0.8131037326412948 -4.749285163882145e-08 0.0 0.0 0.0 0.0 0.0 0.0 -1.6092999096336664e-07 -9.741155018087421e-07 4.2531462932220666e-08 6.74759239155338e-08 -6.07637216803617e-09 -2.6501511589727667e-15 0.05200204586284925 0.31477018556332076 0.31364999997695675 3.034545479699002 -0.8131040110144047 2.2781308373116918e-10 0.0 0.0 0.0 0.0 0.0 0.0
153174.072 4.18879020478639 -1.5707963267948966 1.5707963267948966 -1.5707963267948966 -1.5707963267948966 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.1512442590619146e-26 -0.5442396572688689 -0.7673661111166267 -0.229354796466502 -1.3146049461972196e-11 0.0 -1.511583712148294e-25 -7.14586669994025 -7.145866699940251 -1.0424175499402515 -5.974879480466362e-11 0.0 4.188790321350098 -1.570796314870016 1.5707963705062866 -1.570796314870016 -1.570796314870016 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 0.052002007012386484 0.31477018983748517 0.3136499823461779 3.034545148232069 -0.8131037326412948 -4.749285163882145e-08 0.0 0.0 0.0 0.0 0.0 0.0 -1.6092999096336664e-07 -9.741155018087421e-07 4.2531462932220666e-08 6.74759239155338e-08 -6.07637216803617e-09 -2.6501511589727667e-15 0.05200204586284925 0.31477018556332076 0.31364999997695675 3.034545479699002 -0.8131040110144047 2.2781308373116918e-10 0.0 0.0 0.0 0.0 0.0 0.0
153174.08 4.18879020478639 -1.5707963267948966 1.5707963267948966 -1.5707963267948966 -1.5707963267948966 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.1512442590619146e-26 -0.5442396572688689 -0.7673661111166267 -0.229354796466502 -1.3146049461972196e-11 0.0 -1.511583712148294e-25 -7.14586669994025 -7.145866699940251 -1.0424175499402515 -5.974879480466362e-11 0.0 4.188790321350098 -1.570796314870016 1.5707963705062866 -1.570796314870016 -1.570796314870016 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 0.052002007012386484 0.31477018983748517 0.3136499823461779 3.034545148232069 -0.8131037326412948 -4.749285163882145e-08 0.0 0.0 0.0 0.0 0.0 0.0 -1.6092999096336664e-07 -9.741155018087421e-07 4.2531462932220666e-08 6.74759239155338e-08 -6.07637216803617e-09 -2.6501511589727667e-15 0.05200204586284925 0.31477018556332076 0.31364999997695675 3.034545479699002 -0.8131040110144047 2.2781308373116918e-10 0.0 0.0 0.0 0.0 0.0 0.0
153174.088 4.18879020478639 -1.5707963267948966 1.5707963267948966 -1.5707963267948966 -1.5707963267948966 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.1512442590619146e-26 -0.5442396572688689 -0.7673661111166267 -0.229354796466502 -1.3146049461972196e-11 0.0 -1.511583712148294e-25 -7.14586669994025 -7.145866699940251 -1.0424175499402515 -5.974879480466362e-11 0.0 4.188790321350098 -1.570796314870016 1.5707963705062866 -1.570796314870016 -1.570796314870016 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 0.052002007012386484 0.31477018983748517 0.3136499823461779 3.034545148232069 -0.8131037326412948 -4.749285163882145e-08 0.0 0.0 0.0 0.0 0.0 0.0 -1.6092999096336664e-07 -9.741155018087421e-07 4.2531462932220666e-08 6.74759239155338e-08 -6.07637216803617e-09 -2.6501511589727667e-15 0.05200204586284925 0.31477018556332076 0.31364999997695675 3.034545479699002 -0.8131040110144047 2.2781308373116918e-10 0.0 0.0 0.0 0.0 0.0 0.0
153174.096 4.18879020478639 -1.5707963267948966 1.5707963267948966 -1.5707963267948966 -1.5707963267948966 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.1512442590619146e-26 -0.5442396572688689 -0.7673661111166267 -0.229354796466502 -1.3146049461972196e-11 0.0 -1.511583712148294e-25 -7.14586669994025 -7.145866699940251 -1.0424175499402515 -5.974879480466362e-11 0.0 4.188790321350098 -1.570796314870016 1.5707963705062866 -1.570796314870016 -1.570796314870016 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 0.052002007012386484 0.31477018983748517 0.3136499823461779 3.034545148232069 -0.8131037326412948 -4.749285163882145e-08 0.0 0.0 0.0 0.0 0.0 0.0 -1.6092999096336664e-07 -9.741155018087421e-07 4.2531462932220666e-08 6.74759239155338e-08 -6.07637216803617e-09 -2.6501511589727667e-15 0.05200204586284925 0.31477018556332076 0.31364999997695675 3.034545479699002 -0.8131040110144047 2.2781308373116918e-10 0.0 0.0 0.0 0.0 0.0 0.0
153174.104 4.18879020478639 -1.5707963267948966 1.5707963267948966 -1.5707963267948966 -1.5707963267948966 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.1512442590619146e-26 -0.5442396572688689 -0.7673661111166267 -0.229354796466502 -1.3146049461972196e-11 0.0 -1.511583712148294e-25 -7.14586669994025 -7.145866699940251 -1.0424175499402515 -5.974879480466362e-11 0.0 4.188790321350098 -1.570796314870016 1.5707963705062866 -1.570796314870016 -1.570796314870016 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 0.052002007012386484 0.31477018983748517 0.3136499823461779 3.034545148232069 -0.8131037326412948 -4.749285163882145e-08 0.0 0.0 0.0 0.0 0.0 0.0 -1.6092999096336664e-07 -9.741155018087421e-07 4.2531462932220666e-08 6.74759239155338e-08 -6.07637216803617e-09 -2.6501511589727667e-15 0.05200204586284925 0.31477018556332076 0.31364999997695675 3.034545479699002 -0.8131040110144047 2.2781308373116918e-10 0.0 0.0 0.0 0.0 0.0 0.0
153174.112 4.18879020478639 -1.5707963267948966 1.5707963267948966 -1.5707963267948966 -1.5707963267948966 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.1512442590619146e-26 -0.5442396572688689 -0.7673661111166267 -0.229354796466502 -1.3146049461972196e-11 0.0 -1.511583712148294e-25 -7.14586669994025 -7.145866699940251 -1.0424175499402515 -5.974879480466362e-11 0.0 4.188790321350098 -1.570796314870016 1.5707963705062866 -1.570796314870016 -1.570796314870016 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 0.052002007012386484 0.31477018983748517 0.3136499823461779 3.034545148232069 -0.8131037326412948 -4.749285163882145e-08 0.0 0.0 0.0 0.0 0.0 0.0 -1.6092999096336664e-07 -9.741155018087421e-07 4.2531462932220666e-08 6.74759239155338e-08 -6.07637216803617e-09 -2.6501511589727667e-15 0.05200204586284925 0.31477018556332076 0.31364999997695675 3.034545479699002 -0.8131040110144047 2.2781308373116918e-10 0.0 0.0 0.0 0.0 0.0 0.0
153174.12 4.18879020478639 -1.5707963267948966 1.5707963267948966 -1.5707963267948966 -1.5707963267948966 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.1512442590619146e-26 -0.5442396572688689 -0.7673661111166267 -0.229354796466502 -1.3146049461972196e-11 0.0 -1.511583712148294e-25 -7.14586669994025 -7.145866699940251 -1.0424175499402515 -5.974879480466362e-11 0.0 4.188790321350098 -1.570796314870016 1.5707963705062866 -1.570796314870016 -1.570796314870016 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 0.052002007012386484 0.31477018983748517 0.3136499823461779 3.034545148232069 -0.8131037326412948 -4.749285163882145e-08 0.0 0.0 0.0 0.0 0.0 0.0 -1.6092999096336664e-07 -9.741155018087421e-07 4.2531462932220666e-08 6.74759239155338e-08 -6.07637216803617e-09 -2.6501511589727667e-15 0.05200204586284925 0.31477018556332076 0.31364999997695675 3.034545479699002 -0.8131040110144047 2.2781308373116918e-10 0.0 0.0 0.0 0.0 0.0 0.0
153174.128 4.18879020478639 -1.5707963267948966 1.5707963267948966 -1.5707963267948966 -1.5707963267948966 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.1512442590619146e-26 -0.5442396572688689 -0.7673661111166267 -0.229354796466502 -1.3146049461972196e-11 0.0 -1.511583712148294e-25 -7.14586669994025 -7.145866699940251 -1.0424175499402515 -5.974879480466362e-11 0.0 4.188790321350098 -1.570796314870016 1.5707963705062866 -1.570796314870016 -1.570796314870016 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 0.052002007012386484 0.31477018983748517 0.3136499823461779 3.034545148232069 -0.8131037326412948 -4.749285163882145e-08 0.0 0.0 0.0 0.0 0.0 0.0 -1.6092999096336664e-07 -9.741155018087421e-07 4.2531462932220666e-08 6.74759239155338e-08 -6.07637216803617e-09 -2.6501511589727667e-15 0.05200204586284925 0.31477018556332076 0.31364999997695675 3.034545479699002 -0.8131040110144047 2.2781308373116918e-10 0.0 0.0 0.0 0.0 0.0 0.0
153174.136 4.18879020478639 -1.5707963267948966 1.5707963267948966 -1.5707963267948966 -1.5707963267948966 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.1512442590619146e-26 -0.5442396572688689 -0.7673661111166267 -0.229354796466502 -1.3146049461972196e-11 0.0 -1.511583712148294e-25 -7.14586669994025 -7.145866699940251 -1.0424175499402515 -5.974879480466362e-11 0.0 4.188790321350098 -1.570796314870016 1.5707963705062866 -1.570796314870016 -1.570796314870016 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 0.052002007012386484 0.31477018983748517 0.3136499823461779 3.034545148232069 -0.8131037326412948 -4.749285163882145e-08 0.0 0.0 0.0 0.0 0.0 0.0 -1.6092999096336664e-07 -9.741155018087421e-07 4.2531462932220666e-08 6.74759239155338e-08 -6.07637216803617e-09 -2.6501511589727667e-15 0.05200204586284925 0.31477018556332076 0.31364999997695675 3.034545479699002 -0.8131040110144047 2.2781308373116918e-10 0.0 0.0 0.0 0.0 0.0 0.0
153174.144 4.18879020478639 -1.5707963267948966 1.5707963267948966 -1.5707963267948966 -1.5707963267948966 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.1512442590619146e-26 -0.5442396572688689 -0.7673661111166267 -0.229354796466502 -1.3146049461972196e-11 0.0 -1.511583712148294e-25 -7.14586669994025 -7.145866699940251 -1.0424175499402515 -5.974879480466362e-11 0.0 4.188790321350098 -1.570796314870016 1.5707963705062866 -1.570796314870016 -1.570796314870016 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 0.052002007012386484 0.31477018983748517 0.3136499823461779 3.034545148232069 -0.8131037326412948 -4.749285163882145e-08 0.0 0.0 0.0 0.0 0.0 0.0 -1.6092999096336664e-07 -9.741155018087421e-07 4.2531462932220666e-08 6.74759239155338e-08 -6.07637216803617e-09 -2.6501511589727667e-15 0.05200204586284925 0.31477018556332076 0.31364999997695675 3.034545479699002 -0.8131040110144047 2.2781308373116918e-10 0.0 0.0 0.0 0.0 0.0 0.0
153174.152 4.18879020478639 -1.5707963267948966 1.5707963267948966 -1.5707963267948966 -1.5707963267948966 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.1512442590619146e-26 -0.5442396572688689 -0.7673661111166267 -0.229354796466502 -1.3146049461972196e-11 0.0 -1.511583712148294e-25 -7.14586669994025 -7.145866699940251 -1.0424175499402515 -5.974879480466362e-11 0.0 4.188790321350098 -1.570796314870016 1.5707963705062866 -1.570796314870016 -1.570796314870016 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 0.052002007012386484 0.31477018983748517 0.3136499823461779 3.034545148232069 -0.8131037326412948 -4.749285163882145e-08 0.0 0.0 0.0 0.0 0.0 0.0 -1.6092999096336664e-07 -9.741155018087421e-07 4.2531462932220666e-08 6.74759239155338e-08 -6.07637216803617e-09 -2.6501511589727667e-15 0.05200204586284925 0.31477018556332076 0.31364999997695675 3.034545479699002 -0.8131040110144047 2.2781308373116918e-10 0.0 0.0 0.0 0.0 0.0 0.0
153174.16 4.18879020478639 -1.5707963267948966 1.5707963267948966 -1.5707963267948966 -1.5707963267948966 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.1512442590619146e-26 -0.5442396572688689 -0.7673661111166267 -0.229354796466502 -1.3146049461972196e-11 0.0 -1.511583712148294e-25 -7.14586669994025 -7.145866699940251 -1.0424175499402515 -5.974879480466362e-11 0.0 4.188790321350098 -1.570796314870016 1.5707963705062866 -1.570796314870016 -1.570796314870016 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 0.052002007012386484 0.31477018983748517 0.3136499823461779 3.034545148232069 -0.8131037326412948 -4.749285163882145e-08 0.0 0.0 0.0 0.0 0.0 0.0 -1.6092999096336664e-07 -9.741155018087421e-07 4.2531462932220666e-08 6.74759239155338e-08 -6.07637216803617e-09 -2.6501511589727667e-15 0.05200204586284925 0.31477018556332076 0.31364999997695675 3.034545479699002 -0.8131040110144047 2.2781308373116918e-10 0.0 0.0 0.0 0.0 0.0 0.0
153174.168 4.18879020478639 -1.5707963267948966 1.5707963267948966 -1.5707963267948966 -1.5707963267948966 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.1512442590619146e-26 -0.5442396572688689 -0.7673661111166267 -0.229354796466502 -1.3146049461972196e-11 0.0 -1.511583712148294e-25 -7.14586669994025 -7.145866699940251 -1.0424175499402515 -5.974879480466362e-11 0.0 4.188790321350098 -1.570796314870016 1.5707963705062866 -1.570796314870016 -1.570796314870016 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 0.052002007012386484 0.31477018983748517 0.3136499823461779 3.034545148232069 -0.8131037326412948 -4.749285163882145e-08 0.0 0.0 0.0 0.0 0.0 0.0 -1.6092999096336664e-07 -9.741155018087421e-07 4.2531462932220666e-08 6.74759239155338e-08 -6.07637216803617e-09 -2.6501511589727667e-15 0.05200204586284925 0.31477018556332076 0.31364999997695675 3.034545479699002 -0.8131040110144047 2.2781308373116918e-10 0.0 0.0 0.0 0.0 0.0 0.0
153174.176 4.18879020478639 -1.5707963267948966 1.5707963267948966 -1.5707963267948966 -1.5707963267948966 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.1512442590619146e-26 -0.5442396572688689 -0.7673661111166267 -0.229354796466502 -1.3146049461972196e-11 0.0 -1.511583712148294e-25 -7.14586669994025 -7.145866699940251 -1.0424175499402515 -5.974879480466362e-11 0.0 4.188790321350098 -1.570796314870016 1.5707963705062866 -1.570796314870016 -1.570796314870016 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 0.052002007012386484 0.31477018983748517 0.3136499823461779 3.034545148232069 -0.8131037326412948 -4.749285163882145e-08 0.0 0.0 0.0 0.0 0.0 0.0 -1.6092999096336664e-07 -9.741155018087421e-07 4.2531462932220666e-08 6.74759239155338e-08 -6.07637216803617e-09 -2.6501511589727667e-15 0.05200204586284925 0.31477018556332076 0.31364999997695675 3.034545479699002 -0.8131040110144047 2.2781308373116918e-10 0.0 0.0 0.0 0.0 0.0 0.0
153174.18399999998 4.18879020478639 -1.5707963267948966 1.5707963267948966 -1.5707963267948966 -1.5707963267948966 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.1512442590619146e-26 -0.5442396572688689 -0.7673661111166267 -0.229354796466502 -1.3146049461972196e-11 0.0 -1.511583712148294e-25 -7.14586669994025 -7.145866699940251 -1.0424175499402515 -5.974879480466362e-11 0.0 4.188790321350098 -1.570796314870016 1.5707963705062866 -1.570796314870016 -1.570796314870016 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 0.052002007012386484 0.31477018983748517 0.3136499823461779 3.034545148232069 -0.8131037326412948 -4.749285163882145e-08 0.0 0.0 0.0 0.0 0.0 0.0 -1.6092999096336664e-07 -9.741155018087421e-07 4.2531462932220666e-08 6.74759239155338e-08 -6.07637216803617e-09 -2.6501511589727667e-15 0.05200204586284925 0.31477018556332076 0.31364999997695675 3.034545479699002 -0.8131040110144047 2.2781308373116918e-10 0.0 0.0 0.0 0.0 0.0 0.0
153174.19199999998 4.18879020478639 -1.5707963267948966 1.5707963267948966 -1.5707963267948966 -1.5707963267948966 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.1512442590619146e-26 -0.5442396572688689 -0.7673661111166267 -0.229354796466502 -1.3146049461972196e-11 0.0 -1.511583712148294e-25 -7.14586669994025 -7.145866699940251 -1.0424175499402515 -5.974879480466362e-11 0.0 4.188790321350098 -1.570796314870016 1.5707963705062866 -1.570796314870016 -1.570796314870016 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 -1.151244268742903e-26 -0.5442396402359009 -0.7673661112785339 -0.22935479879379272 -1.3146049353263134e-11 0.0 0.052002007012386484 0.31477018983748517 0.3136499823461779 3.034545148232069 -0.8131037326412948 -4.749285163882145e-08 0.0 0.0 0.0 0.0 0.0 0.0 -1.6092999096336664e-07 -9.741155018087421e-07 4.2531462932220666e-08 6.74759239155338e-08 -6.07637216803617e-09 -2.6501511589727667e-15 0.05200204586284925 0.31477018556332076 0.31364999997695675 3.034545479699002 -0.8131040110144047 2.2781308373116918e-10 0.0 0.0 0.0 0.0 0.0 0.0
